,full_test_accs,full_test_null_accs,full_train_accs,full_train_null_accs,test_true_c0_pred_c0,test_true_c0_pred_c1,test_true_c0_pred_c2,test_true_c1_pred_c0,test_true_c1_pred_c1,test_true_c1_pred_c2,test_true_c2_pred_c0,test_true_c2_pred_c1,test_true_c2_pred_c2,train_true_c0_pred_c0,train_true_c0_pred_c1,train_true_c0_pred_c2,train_true_c1_pred_c0,train_true_c1_pred_c1,train_true_c1_pred_c2,train_true_c2_pred_c0,train_true_c2_pred_c1,train_true_c2_pred_c2
iter67_cv_split5,0.631578947368421,0.6842105263157895,0.9119496855345912,0.660377358490566,1,2,0,1,23,2,0,9,0,12,2,0,0,102,3,0,9,31
iter68_cv_split1,0.7073170731707317,0.6585365853658537,0.9230769230769231,0.6666666666666666,1,2,1,0,25,2,0,7,3,11,2,0,1,101,2,0,7,32
iter68_cv_split2,0.675,0.65,0.9171974522292994,0.6687898089171974,1,2,1,1,24,1,0,8,2,10,3,0,2,101,2,0,6,33
iter68_cv_split3,0.6923076923076923,0.6666666666666666,0.9050632911392406,0.6645569620253164,0,3,0,0,25,1,0,8,2,12,2,0,2,101,2,0,9,30
iter68_cv_split4,0.6923076923076923,0.6666666666666666,0.9430379746835443,0.6645569620253164,1,2,0,0,25,1,1,8,1,13,1,0,0,103,2,0,6,33
iter68_cv_split5,0.5789473684210527,0.6842105263157895,0.9182389937106918,0.660377358490566,0,2,1,2,19,5,0,6,3,11,3,0,0,102,3,0,7,33
iter69_cv_split1,0.6829268292682927,0.6585365853658537,0.9166666666666666,0.6666666666666666,0,4,0,0,26,1,1,7,2,11,2,0,1,101,2,0,8,31
iter69_cv_split2,0.575,0.65,0.9299363057324841,0.6687898089171974,0,3,1,1,22,3,0,9,1,11,2,0,1,101,3,0,5,34
iter69_cv_split3,0.717948717948718,0.6666666666666666,0.9367088607594937,0.6645569620253164,2,1,0,1,23,2,0,7,3,13,1,0,1,102,2,0,6,33
iter69_cv_split4,0.7435897435897436,0.6666666666666666,0.930379746835443,0.6645569620253164,1,1,1,0,24,2,0,6,4,12,2,0,1,103,1,0,7,32
iter69_cv_split5,0.7368421052631579,0.6842105263157895,0.9182389937106918,0.660377358490566,0,3,0,0,25,1,0,6,3,12,2,0,2,101,2,0,7,33
iter70_cv_split1,0.6341463414634146,0.6585365853658537,0.9230769230769231,0.6666666666666666,0,3,1,0,24,3,0,8,2,11,2,0,2,101,1,0,7,32
iter70_cv_split2,0.7,0.65,0.910828025477707,0.6687898089171974,1,2,1,0,25,1,1,7,2,12,1,0,1,101,3,0,9,30
iter70_cv_split3,0.7435897435897436,0.6666666666666666,0.9240506329113924,0.6645569620253164,1,2,0,2,24,0,0,6,4,11,3,0,0,103,2,0,7,32
iter70_cv_split4,0.717948717948718,0.6666666666666666,0.9240506329113924,0.6645569620253164,1,2,0,0,23,3,0,6,4,12,2,0,2,102,1,0,7,32
iter70_cv_split5,0.6842105263157895,0.6842105263157895,0.9182389937106918,0.660377358490566,1,2,0,0,24,2,0,8,1,12,2,0,2,102,1,0,8,32
iter71_cv_split1,0.6341463414634146,0.6585365853658537,0.9230769230769231,0.6666666666666666,1,3,0,1,23,3,0,8,2,10,3,0,1,102,1,0,7,32
iter71_cv_split2,0.7,0.65,0.9235668789808917,0.6687898089171974,1,2,1,0,24,2,0,7,3,11,2,0,1,102,2,0,7,32
iter71_cv_split3,0.5384615384615384,0.6666666666666666,0.9113924050632911,0.6645569620253164,0,3,0,1,19,6,0,8,2,12,2,0,2,102,1,0,9,30
iter71_cv_split4,0.7692307692307693,0.6666666666666666,0.9367088607594937,0.6645569620253164,1,2,0,0,25,1,0,6,4,12,2,0,1,102,2,0,5,34
iter71_cv_split5,0.7105263157894737,0.6842105263157895,0.9245283018867925,0.660377358490566,1,2,0,2,24,0,0,7,2,13,1,0,1,102,2,0,8,32
iter72_cv_split1,0.6829268292682927,0.6585365853658537,0.9294871794871795,0.6666666666666666,0,4,0,1,24,2,0,6,4,12,1,0,1,102,1,0,8,31
iter72_cv_split2,0.6,0.65,0.9235668789808917,0.6687898089171974,1,3,0,0,22,4,1,8,1,11,2,0,1,102,2,0,7,32
iter72_cv_split3,0.7692307692307693,0.6666666666666666,0.9367088607594937,0.6645569620253164,1,2,0,0,25,1,0,6,4,12,2,0,2,102,1,0,5,34
iter72_cv_split4,0.6923076923076923,0.6666666666666666,0.9113924050632911,0.6645569620253164,0,3,0,2,24,0,0,7,3,12,2,0,1,102,2,0,9,30
iter72_cv_split5,0.7105263157894737,0.6842105263157895,0.9308176100628931,0.660377358490566,1,1,1,1,24,1,0,7,2,13,1,0,1,101,3,0,6,34
iter73_cv_split1,0.6341463414634146,0.6585365853658537,0.9166666666666666,0.6666666666666666,0,2,2,1,25,1,0,9,1,11,2,0,1,100,3,0,7,32
iter73_cv_split2,0.675,0.65,0.9426751592356688,0.6687898089171974,1,3,0,0,23,3,0,7,3,12,1,0,0,103,2,0,6,33
iter73_cv_split3,0.7435897435897436,0.6666666666666666,0.9177215189873418,0.6645569620253164,1,2,0,0,24,2,0,6,4,12,2,0,2,101,2,0,7,32
iter73_cv_split4,0.717948717948718,0.6666666666666666,0.9430379746835443,0.6645569620253164,2,0,1,1,23,2,1,6,3,11,3,0,0,104,1,0,5,34
iter73_cv_split5,0.6842105263157895,0.6842105263157895,0.9245283018867925,0.660377358490566,0,3,0,2,22,2,0,5,4,12,2,0,1,103,1,0,8,32
iter74_cv_split1,0.6829268292682927,0.6585365853658537,0.9166666666666666,0.6666666666666666,1,3,0,0,26,1,0,9,1,11,2,0,2,100,2,0,7,32
iter74_cv_split2,0.675,0.65,0.9363057324840764,0.6687898089171974,1,2,1,1,22,3,0,6,4,12,1,0,1,103,1,0,7,32
iter74_cv_split3,0.717948717948718,0.6666666666666666,0.930379746835443,0.6645569620253164,1,2,0,1,25,0,0,8,2,12,2,0,0,103,2,0,7,32
iter74_cv_split4,0.6923076923076923,0.6666666666666666,0.9240506329113924,0.6645569620253164,0,3,0,1,25,0,0,8,2,12,2,0,2,101,2,0,6,33
